#CRAM	CRAM_MD5	CRAI	CRAI_MD5	BAS	BAS_MD5	Sample	Population
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Australian/SAMEA3302719/alignment/SAMEA3302719.alt_bwamem_GRCh38DH.20200922.Australian.simons.cram	3790723d40bc6faa4003ac880eef2e21	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Australian/SAMEA3302719/alignment/SAMEA3302719.alt_bwamem_GRCh38DH.20200922.Australian.simons.cram.crai	0bf4a440b24ddebde06f8479e2f0c48b	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Australian/SAMEA3302719/alignment/SAMEA3302719.alt_bwamem_GRCh38DH.20200922.Australian.simons.bam.bas	c6262ad35a339eaa71af9c4bdec56e7f	IHW9118	Australian in Australia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tajik/SAMEA3302901/alignment/SAMEA3302901.alt_bwamem_GRCh38DH.20200922.Tajik.simons.cram	1d91dd235ee09602c537d7b211b68024	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tajik/SAMEA3302901/alignment/SAMEA3302901.alt_bwamem_GRCh38DH.20200922.Tajik.simons.cram.crai	bc119ee8a402bb19b380cc5d500f1306	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tajik/SAMEA3302901/alignment/SAMEA3302901.alt_bwamem_GRCh38DH.20200922.Tajik.simons.bam.bas	16f71dc632edb2176450b7a65b1a7120	tdj409_shugnan	Tajik in Tajikistan (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tajik/SAMEA3302691/alignment/SAMEA3302691.alt_bwamem_GRCh38DH.20200922.Tajik.simons.cram	20dd6c6ff3fc84fcc3e7e54e79d6257e	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tajik/SAMEA3302691/alignment/SAMEA3302691.alt_bwamem_GRCh38DH.20200922.Tajik.simons.cram.crai	c8fb075221f4cec6ef88fde8a4e9e6f5	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tajik/SAMEA3302691/alignment/SAMEA3302691.alt_bwamem_GRCh38DH.20200922.Tajik.simons.bam.bas	46bb9a32abb2f2f46a316c178f461a95	tdj430_shugnan	Tajik in Tajikistan (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302652/alignment/SAMEA3302652.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.cram	9d36c3027e300b2782308dd0e4b89c8d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302652/alignment/SAMEA3302652.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.cram.crai	7f259b2809a789378cf88f7e28a31f65	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302652/alignment/SAMEA3302652.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.bam.bas	120ba5d504ef7bebf03e69a816fe1e59	HGDP00722	Palestinian in Israel(Central) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302646/alignment/SAMEA3302646.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.cram	adfff6fd009f9bcd613c8e54d9a7634d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302646/alignment/SAMEA3302646.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.cram.crai	74b2756f0c5f6ae7172e94ee93bb8d2c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302646/alignment/SAMEA3302646.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.bam.bas	ca790449d20107612804d7f7b894c632	HGDP00725	Palestinian in Israel(Central) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302897/alignment/SAMEA3302897.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.cram	b5b7624eafa54721279f9d6af06a09ad	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302897/alignment/SAMEA3302897.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.cram.crai	a5ca14588c3bf38494b9a65c58a291e6	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Palestinian/SAMEA3302897/alignment/SAMEA3302897.alt_bwamem_GRCh38DH.20200922.Palestinian.simons.bam.bas	17a3c8877ccec3489a187c476bc7c31d	HGDP00737	Palestinian in Israel(Central) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/BantuHerero/SAMEA3302869/alignment/SAMEA3302869.alt_bwamem_GRCh38DH.20200922.BantuHerero.simons.cram	69ab556e1d12df6396fcc194ac4282e5	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/BantuHerero/SAMEA3302869/alignment/SAMEA3302869.alt_bwamem_GRCh38DH.20200922.BantuHerero.simons.cram.crai	742595a50850a37a1d08819c9cce35f7	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/BantuHerero/SAMEA3302869/alignment/SAMEA3302869.alt_bwamem_GRCh38DH.20200922.BantuHerero.simons.bam.bas	a1cdf4408e30334129aab29b439c7c0f	HGDP01035	Bantu Herero in Botswana Or Namibia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/BantuHerero/SAMEA3302727/alignment/SAMEA3302727.alt_bwamem_GRCh38DH.20200922.BantuHerero.simons.cram	24cfd5534c1f1565a00cdd6dd824bff0	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/BantuHerero/SAMEA3302727/alignment/SAMEA3302727.alt_bwamem_GRCh38DH.20200922.BantuHerero.simons.cram.crai	0911723389b524632dbbc5ca99602cd3	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/BantuHerero/SAMEA3302727/alignment/SAMEA3302727.alt_bwamem_GRCh38DH.20200922.BantuHerero.simons.bam.bas	c010e556a5feb084ed7229b22741d5d3	HGDP01028	Bantu Herero in Botswana Or Namibia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/She/SAMEA3302817/alignment/SAMEA3302817.alt_bwamem_GRCh38DH.20200922.She.simons.cram	d9f4b1c68454c49f05fb06289d4082b5	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/She/SAMEA3302817/alignment/SAMEA3302817.alt_bwamem_GRCh38DH.20200922.She.simons.cram.crai	ec5241bbf9ccc97301edf559d57049b8	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/She/SAMEA3302817/alignment/SAMEA3302817.alt_bwamem_GRCh38DH.20200922.She.simons.bam.bas	1dec1c68359e52ac085aa2eccba71031	HGDP01333	She in China (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/She/SAMEA3302787/alignment/SAMEA3302787.alt_bwamem_GRCh38DH.20200922.She.simons.cram	020707e389a54f49898b7fb9a46de85d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/She/SAMEA3302787/alignment/SAMEA3302787.alt_bwamem_GRCh38DH.20200922.She.simons.cram.crai	c1d5269d3cdfa2024c2f54caee4e7b1b	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/She/SAMEA3302787/alignment/SAMEA3302787.alt_bwamem_GRCh38DH.20200922.She.simons.bam.bas	cba1b9d9143b30dff906e6635dc598c6	HGDP01335	She in China (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Surui/SAMEA3302865/alignment/SAMEA3302865.alt_bwamem_GRCh38DH.20200922.Surui.simons.cram	61a8ec55eb483404103765f35105041c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Surui/SAMEA3302865/alignment/SAMEA3302865.alt_bwamem_GRCh38DH.20200922.Surui.simons.cram.crai	ebc519cb416364639578e9d86bc60e8f	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Surui/SAMEA3302865/alignment/SAMEA3302865.alt_bwamem_GRCh38DH.20200922.Surui.simons.bam.bas	46fdb180f343cf2efefe79ca26cb8070	HGDP00846	Surui in Brazil (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Surui/SAMEA3302830/alignment/SAMEA3302830.alt_bwamem_GRCh38DH.20200922.Surui.simons.cram	fde23cf236bf1adbdeb0fcbd2ec07cb6	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Surui/SAMEA3302830/alignment/SAMEA3302830.alt_bwamem_GRCh38DH.20200922.Surui.simons.cram.crai	6de83b4dcee71ec282b0151aa7587726	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Surui/SAMEA3302830/alignment/SAMEA3302830.alt_bwamem_GRCh38DH.20200922.Surui.simons.bam.bas	ce5aa9771571d49f5a32e7687681050e	HGDP00852	Surui in Brazil (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Dusun/SAMEA3302688/alignment/SAMEA3302688.alt_bwamem_GRCh38DH.20200922.Dusun.simons.cram	e8392287c00dcd2123f72a2103203930	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Dusun/SAMEA3302688/alignment/SAMEA3302688.alt_bwamem_GRCh38DH.20200922.Dusun.simons.cram.crai	22e122cea64c027fc8a4ec2a76cc132a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Dusun/SAMEA3302688/alignment/SAMEA3302688.alt_bwamem_GRCh38DH.20200922.Dusun.simons.bam.bas	3f2f5cd48b57c6ed348af91537236056	Dus22	Dusun in Brunei (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Dusun/SAMEA3302759/alignment/SAMEA3302759.alt_bwamem_GRCh38DH.20200922.Dusun.simons.cram	b3e8b5cc5d467a56c27ac0b4c31bb30a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Dusun/SAMEA3302759/alignment/SAMEA3302759.alt_bwamem_GRCh38DH.20200922.Dusun.simons.cram.crai	5bab9d06209e47d11fa3885c1c916c82	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Dusun/SAMEA3302759/alignment/SAMEA3302759.alt_bwamem_GRCh38DH.20200922.Dusun.simons.bam.bas	6ec6431227b13b4a5dd4cbfa8e9d0d67	Dus16	Dusun in Brunei (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Czech/SAMEA3302844/alignment/SAMEA3302844.alt_bwamem_GRCh38DH.20200922.Czech.simons.cram	3676a83c2d34c5d150090cb98e6de986	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Czech/SAMEA3302844/alignment/SAMEA3302844.alt_bwamem_GRCh38DH.20200922.Czech.simons.cram.crai	7deefeb2846ca6c741ef96321ee27a6e	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Czech/SAMEA3302844/alignment/SAMEA3302844.alt_bwamem_GRCh38DH.20200922.Czech.simons.bam.bas	b1bf43cc2b9f842141c867f935d98cc0	NA15728	Czech in Czechoslovakia(pre1989) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Piapoco/SAMEA3302669/alignment/SAMEA3302669.alt_bwamem_GRCh38DH.20200922.Piapoco.simons.cram	de599d92785e0a9426591d584e38bbf9	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Piapoco/SAMEA3302669/alignment/SAMEA3302669.alt_bwamem_GRCh38DH.20200922.Piapoco.simons.cram.crai	4b7ac3bfa2415a2f6dae654f31a7c7cb	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Piapoco/SAMEA3302669/alignment/SAMEA3302669.alt_bwamem_GRCh38DH.20200922.Piapoco.simons.bam.bas	fbb870caa730a731642f7fc96ac0cdc4	HGDP00706	Piapoco in Colombia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Piapoco/SAMEA3302619/alignment/SAMEA3302619.alt_bwamem_GRCh38DH.20200922.Piapoco.simons.cram	d4e4aede7e1c457ca460b211c9b678fd	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Piapoco/SAMEA3302619/alignment/SAMEA3302619.alt_bwamem_GRCh38DH.20200922.Piapoco.simons.cram.crai	80001fda6fd411b548011a0c0cc00dc4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Piapoco/SAMEA3302619/alignment/SAMEA3302619.alt_bwamem_GRCh38DH.20200922.Piapoco.simons.bam.bas	0b5ad3fd71ee3d4d4b7035a98c93d1ce	HGDP00702	Piapoco in Colombia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302659/alignment/SAMEA3302659.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram	8ef339e1970fbfe1ab5968c434dfe038	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302659/alignment/SAMEA3302659.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram.crai	4ab184a3c09b6750d208cffbc0a7ce4c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302659/alignment/SAMEA3302659.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.bam.bas	0b72cf6f6497b6fe5737dd15e97a12ea	HGDP00449	Mbuti in Congo (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302716/alignment/SAMEA3302716.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram	2b231ffbac2319d51ef542cc582b924c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302716/alignment/SAMEA3302716.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram.crai	a9a46a54a8963b0f628e8455c34a62c1	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302716/alignment/SAMEA3302716.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.bam.bas	289c47f96d6bdf020911cf79679a634d	HGDP00476	Mbuti in Congo (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302833/alignment/SAMEA3302833.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram	b23fb38a5115fc7cc979c3c36c614612	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302833/alignment/SAMEA3302833.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram.crai	4e49c31042aa498cff276e07ea919dce	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302833/alignment/SAMEA3302833.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.bam.bas	03972935891096f43bc17d4ab5f84224	HGDP00982	Mbuti in Congo (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302769/alignment/SAMEA3302769.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram	d9367e037bfce6bc40e590ca5305a888	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302769/alignment/SAMEA3302769.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.cram.crai	dddee1f5aec261539b94e32cbdf4d30c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mbuti/SAMEA3302769/alignment/SAMEA3302769.alt_bwamem_GRCh38DH.20200922.Mbuti.simons.bam.bas	1094df4e1fb62dd17be910409ab28560	HGDP00474	Mbuti in Congo (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Albanian/SAMEA3302780/alignment/SAMEA3302780.alt_bwamem_GRCh38DH.20200922.Albanian.simons.cram	bfd28bcdeaa1cb76d0607a413120c2dd	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Albanian/SAMEA3302780/alignment/SAMEA3302780.alt_bwamem_GRCh38DH.20200922.Albanian.simons.cram.crai	8ce4eb5ee49f8ce1d49b98eaf2e91421	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Albanian/SAMEA3302780/alignment/SAMEA3302780.alt_bwamem_GRCh38DH.20200922.Albanian.simons.bam.bas	6018976c4daa5dc538028467ff04dc60	ALB212	Albanian in Albania (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mala/SAMEA3302821/alignment/SAMEA3302821.alt_bwamem_GRCh38DH.20200922.Mala.simons.cram	e63474e332c616a6ebab64ad53fcf606	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mala/SAMEA3302821/alignment/SAMEA3302821.alt_bwamem_GRCh38DH.20200922.Mala.simons.cram.crai	db3257a892772404993ff3e41a52e1e6	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mala/SAMEA3302821/alignment/SAMEA3302821.alt_bwamem_GRCh38DH.20200922.Mala.simons.bam.bas	b56d255ded545416d9d80fcbfbb3144b	ML2	Mala in India (DGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mala/SAMEA3302788/alignment/SAMEA3302788.alt_bwamem_GRCh38DH.20200922.Mala.simons.cram	31722b4a9f514423c11b09686fe658b1	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mala/SAMEA3302788/alignment/SAMEA3302788.alt_bwamem_GRCh38DH.20200922.Mala.simons.cram.crai	267b27e945f3925668187c1cf9422cf4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mala/SAMEA3302788/alignment/SAMEA3302788.alt_bwamem_GRCh38DH.20200922.Mala.simons.bam.bas	ebefb6c31ae7ac4d1d8183d4c60d059c	ML3	Mala in India (DGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bergamo/SAMEA3302855/alignment/SAMEA3302855.alt_bwamem_GRCh38DH.20200922.Bergamo.simons.cram	dca5372af4cb0beea3c75724d3b37e26	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bergamo/SAMEA3302855/alignment/SAMEA3302855.alt_bwamem_GRCh38DH.20200922.Bergamo.simons.cram.crai	4de15dd18e77220ab5b32d00f82af346	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bergamo/SAMEA3302855/alignment/SAMEA3302855.alt_bwamem_GRCh38DH.20200922.Bergamo.simons.bam.bas	4af5f87eba6f7fdbed19e210bd8ccf04	HGDP01172	Bergamo in Italy(Bergamo) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bergamo/SAMEA3449876/alignment/SAMEA3449876.alt_bwamem_GRCh38DH.20200922.Bergamo.simons.cram	5fc338d4483d97ef215ff2e330dadad6	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bergamo/SAMEA3449876/alignment/SAMEA3449876.alt_bwamem_GRCh38DH.20200922.Bergamo.simons.cram.crai	7df9547e5ec72c0c1473073721ef63aa	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bergamo/SAMEA3449876/alignment/SAMEA3449876.alt_bwamem_GRCh38DH.20200922.Bergamo.simons.bam.bas	12da50c97ef89d3397619cb7fd36aea5	HGDP01153	Bergamo in Italy(Bergamo) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Esan/SAMEA3302881/alignment/SAMEA3302881.alt_bwamem_GRCh38DH.20200922.Esan.simons.cram	e3042b0b2edbc127754aeced9ff5b148	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Esan/SAMEA3302881/alignment/SAMEA3302881.alt_bwamem_GRCh38DH.20200922.Esan.simons.cram.crai	4603a897cf486cc139db856cbe347b71	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Esan/SAMEA3302881/alignment/SAMEA3302881.alt_bwamem_GRCh38DH.20200922.Esan.simons.bam.bas	e805ba5178df74304a71b95ddfc80bd3	HG02943	Esan in Nigeria (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Esan/SAMEA3302628/alignment/SAMEA3302628.alt_bwamem_GRCh38DH.20200922.Esan.simons.cram	e4cb8777866ca8fcff3c7b55f8596c35	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Esan/SAMEA3302628/alignment/SAMEA3302628.alt_bwamem_GRCh38DH.20200922.Esan.simons.cram.crai	776760476d93f668c35706cab757fc26	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Esan/SAMEA3302628/alignment/SAMEA3302628.alt_bwamem_GRCh38DH.20200922.Esan.simons.bam.bas	94118cd2820179b842c8d42a39ba5b03	HG03100	Esan in Nigeria (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Saharawi/SAMEA3302694/alignment/SAMEA3302694.alt_bwamem_GRCh38DH.20200922.Saharawi.simons.cram	02f7da0e0e11554dd74d37fd32139566	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Saharawi/SAMEA3302694/alignment/SAMEA3302694.alt_bwamem_GRCh38DH.20200922.Saharawi.simons.cram.crai	899c6385994c40ef33ba022bc5f37e15	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Saharawi/SAMEA3302694/alignment/SAMEA3302694.alt_bwamem_GRCh38DH.20200922.Saharawi.simons.bam.bas	72f5a58f0839b3cc62e8cde7de4a5639	SAH41	Saharawi in Western Sahara (Morocco) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Saharawi/SAMEA3302857/alignment/SAMEA3302857.alt_bwamem_GRCh38DH.20200922.Saharawi.simons.cram	45cabbfade9b8357d985e29410117386	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Saharawi/SAMEA3302857/alignment/SAMEA3302857.alt_bwamem_GRCh38DH.20200922.Saharawi.simons.cram.crai	61b6078b98ad08ff33ce266b3c95393c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Saharawi/SAMEA3302857/alignment/SAMEA3302857.alt_bwamem_GRCh38DH.20200922.Saharawi.simons.bam.bas	7fcf161fcbcd21609e7a19c5d9088b67	SAH31	Saharawi in Western Sahara (Morocco) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Orcadian/SAMEA3302667/alignment/SAMEA3302667.alt_bwamem_GRCh38DH.20200922.Orcadian.simons.cram	afd7ce12c3f548f9e48d8331d5e4a243	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Orcadian/SAMEA3302667/alignment/SAMEA3302667.alt_bwamem_GRCh38DH.20200922.Orcadian.simons.cram.crai	5e3458ddf3ad36c9f9f634e78d1ba728	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Orcadian/SAMEA3302667/alignment/SAMEA3302667.alt_bwamem_GRCh38DH.20200922.Orcadian.simons.bam.bas	08b2ad1333915af62530051f8279a693	HGDP00798	Orcadian in Orkney Islands (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Orcadian/SAMEA3302713/alignment/SAMEA3302713.alt_bwamem_GRCh38DH.20200922.Orcadian.simons.cram	7382fa6a4f5cf5c0c53c0423d3f2c23d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Orcadian/SAMEA3302713/alignment/SAMEA3302713.alt_bwamem_GRCh38DH.20200922.Orcadian.simons.cram.crai	b9d6d5fe9203969f80b35d94280b6fa9	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Orcadian/SAMEA3302713/alignment/SAMEA3302713.alt_bwamem_GRCh38DH.20200922.Orcadian.simons.bam.bas	cf8bcca5681cac68771d908b45336db5	HGDP00796	Orcadian in Orkney Islands (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Finnish/SAMEA3302651/alignment/SAMEA3302651.alt_bwamem_GRCh38DH.20200922.Finnish.simons.cram	779bceb41a7a9483bd9fabf15a059a96	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Finnish/SAMEA3302651/alignment/SAMEA3302651.alt_bwamem_GRCh38DH.20200922.Finnish.simons.cram.crai	cb7f08a9086bd4704979d5aeac0735ac	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Finnish/SAMEA3302651/alignment/SAMEA3302651.alt_bwamem_GRCh38DH.20200922.Finnish.simons.bam.bas	fecb8010b77692eed1df11e83a84dbd0	HG00360	Finnish in Finland (SGDP)
