sample	file
HGDP00781	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00781/alignment/HGDP00781.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00782	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00782/alignment/HGDP00782.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00784	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00784/alignment/HGDP00784.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00786	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00786/alignment/HGDP00786.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00787	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Bougainville/HGDP00787/alignment/HGDP00787.alt_bwamem_GRCh38DH.20181023.Bougainville.cram
HGDP00788	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Bougainville/HGDP00788/alignment/HGDP00788.alt_bwamem_GRCh38DH.20181023.Bougainville.cram
HGDP00790	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Japanese/HGDP00790/alignment/HGDP00790.alt_bwamem_GRCh38DH.20181023.Japanese.cram
HGDP00791	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Japanese/HGDP00791/alignment/HGDP00791.alt_bwamem_GRCh38DH.20181023.Japanese.cram
HGDP00794	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00794/alignment/HGDP00794.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00795	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00795/alignment/HGDP00795.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00797	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00797/alignment/HGDP00797.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00799	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00799/alignment/HGDP00799.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00800	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00800/alignment/HGDP00800.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00802	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00802/alignment/HGDP00802.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00803	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00803/alignment/HGDP00803.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00804	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00804/alignment/HGDP00804.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00805	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00805/alignment/HGDP00805.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00806	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00806/alignment/HGDP00806.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00807	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00807/alignment/HGDP00807.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00808	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00808/alignment/HGDP00808.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00810	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Orcadian/HGDP00810/alignment/HGDP00810.alt_bwamem_GRCh38DH.20181023.Orcadian.cram
HGDP00811	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00811/alignment/HGDP00811.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00812	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00812/alignment/HGDP00812.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00813	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00813/alignment/HGDP00813.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00814	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00814/alignment/HGDP00814.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00815	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00815/alignment/HGDP00815.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00817	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00817/alignment/HGDP00817.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00818	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00818/alignment/HGDP00818.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00819	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00819/alignment/HGDP00819.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00820	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00820/alignment/HGDP00820.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00821	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00821/alignment/HGDP00821.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00822	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00822/alignment/HGDP00822.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00828	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Japanese/HGDP00828/alignment/HGDP00828.alt_bwamem_GRCh38DH.20181023.Japanese.cram
HGDP00832	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Surui/HGDP00832/alignment/HGDP00832.alt_bwamem_GRCh38DH.20181023.Surui.cram
HGDP00837	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Surui/HGDP00837/alignment/HGDP00837.alt_bwamem_GRCh38DH.20181023.Surui.cram
HGDP00838	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Surui/HGDP00838/alignment/HGDP00838.alt_bwamem_GRCh38DH.20181023.Surui.cram
HGDP00843	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Surui/HGDP00843/alignment/HGDP00843.alt_bwamem_GRCh38DH.20181023.Surui.cram
HGDP00845	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Surui/HGDP00845/alignment/HGDP00845.alt_bwamem_GRCh38DH.20181023.Surui.cram
HGDP00849	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Surui/HGDP00849/alignment/HGDP00849.alt_bwamem_GRCh38DH.20181023.Surui.cram
HGDP00854	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00854/alignment/HGDP00854.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00856	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00856/alignment/HGDP00856.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00858	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00858/alignment/HGDP00858.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00859	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00859/alignment/HGDP00859.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00860	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00860/alignment/HGDP00860.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00861	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00861/alignment/HGDP00861.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00862	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00862/alignment/HGDP00862.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00863	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00863/alignment/HGDP00863.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00864	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00864/alignment/HGDP00864.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00865	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00865/alignment/HGDP00865.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00868	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00868/alignment/HGDP00868.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00869	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00869/alignment/HGDP00869.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00870	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00870/alignment/HGDP00870.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00871	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00871/alignment/HGDP00871.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00872	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00872/alignment/HGDP00872.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00873	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00873/alignment/HGDP00873.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00875	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00875/alignment/HGDP00875.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00876	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00876/alignment/HGDP00876.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00877	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Maya/HGDP00877/alignment/HGDP00877.alt_bwamem_GRCh38DH.20181023.Maya.cram
HGDP00879	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00879/alignment/HGDP00879.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00880	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00880/alignment/HGDP00880.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00881	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00881/alignment/HGDP00881.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00882	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00882/alignment/HGDP00882.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00883	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00883/alignment/HGDP00883.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00884	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00884/alignment/HGDP00884.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00885	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00885/alignment/HGDP00885.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00886	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00886/alignment/HGDP00886.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00888	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00888/alignment/HGDP00888.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00889	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00889/alignment/HGDP00889.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00890	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00890/alignment/HGDP00890.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00891	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00891/alignment/HGDP00891.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00892	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00892/alignment/HGDP00892.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00893	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00893/alignment/HGDP00893.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00894	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00894/alignment/HGDP00894.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00895	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00895/alignment/HGDP00895.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00896	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00896/alignment/HGDP00896.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00897	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00897/alignment/HGDP00897.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00898	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00898/alignment/HGDP00898.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00899	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00899/alignment/HGDP00899.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00900	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00900/alignment/HGDP00900.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00901	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00901/alignment/HGDP00901.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00902	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Russian/HGDP00902/alignment/HGDP00902.alt_bwamem_GRCh38DH.20181023.Russian.cram
HGDP00904	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00904/alignment/HGDP00904.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00905	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00905/alignment/HGDP00905.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00906	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00906/alignment/HGDP00906.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00907	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00907/alignment/HGDP00907.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00908	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00908/alignment/HGDP00908.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00909	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00909/alignment/HGDP00909.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00910	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00910/alignment/HGDP00910.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00911	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00911/alignment/HGDP00911.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00912	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00912/alignment/HGDP00912.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00913	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00913/alignment/HGDP00913.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00914	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00914/alignment/HGDP00914.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00917	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00917/alignment/HGDP00917.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00918	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP00918/alignment/HGDP00918.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP00920	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00920/alignment/HGDP00920.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00924	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00924/alignment/HGDP00924.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00925	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00925/alignment/HGDP00925.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00926	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00926/alignment/HGDP00926.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00929	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00929/alignment/HGDP00929.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00930	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00930/alignment/HGDP00930.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00931	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00931/alignment/HGDP00931.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00933	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00933/alignment/HGDP00933.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00934	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00934/alignment/HGDP00934.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00935	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00935/alignment/HGDP00935.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00937	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00937/alignment/HGDP00937.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00938	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00938/alignment/HGDP00938.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00939	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00939/alignment/HGDP00939.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00940	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00940/alignment/HGDP00940.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00941	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00941/alignment/HGDP00941.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00942	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00942/alignment/HGDP00942.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00943	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00943/alignment/HGDP00943.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00944	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yoruba/HGDP00944/alignment/HGDP00944.alt_bwamem_GRCh38DH.20181023.Yoruba.cram
HGDP00945	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00945/alignment/HGDP00945.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00946	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00946/alignment/HGDP00946.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00947	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00947/alignment/HGDP00947.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00948	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00948/alignment/HGDP00948.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00949	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00949/alignment/HGDP00949.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00950	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00950/alignment/HGDP00950.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00952	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00952/alignment/HGDP00952.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00953	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00953/alignment/HGDP00953.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00954	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00954/alignment/HGDP00954.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00955	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00955/alignment/HGDP00955.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00957	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00957/alignment/HGDP00957.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00958	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00958/alignment/HGDP00958.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00959	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00959/alignment/HGDP00959.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00960	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00960/alignment/HGDP00960.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00961	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00961/alignment/HGDP00961.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00962	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00962/alignment/HGDP00962.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00963	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00963/alignment/HGDP00963.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00964	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00964/alignment/HGDP00964.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00965	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00965/alignment/HGDP00965.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00966	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00966/alignment/HGDP00966.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00967	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00967/alignment/HGDP00967.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00968	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00968/alignment/HGDP00968.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00969	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yakut/HGDP00969/alignment/HGDP00969.alt_bwamem_GRCh38DH.20181023.Yakut.cram
HGDP00970	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Colombian/HGDP00970/alignment/HGDP00970.alt_bwamem_GRCh38DH.20181023.Colombian.cram
HGDP00971	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00971/alignment/HGDP00971.alt_bwamem_GRCh38DH.20181023.Han.cram
