source	sample	population	population_name	superpopulation	superpopulation_name
1000g	HG02656	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02657	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02658	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02659	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02660	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02661	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02662	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02666	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02667	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02668	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02675	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02676	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02677	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02678	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02679	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02680	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02681	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02682	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02683	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02684	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02685	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02686	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02687	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02688	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02689	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02690	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02691	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02692	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02694	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02696	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02697	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02698	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02699	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02700	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02701	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02702	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02703	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02704	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02715	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02716	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02717	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02721	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02722	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02723	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02724	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02725	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02726	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02727	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02728	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02729	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02731	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02733	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02734	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02735	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02736	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02737	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02738	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02756	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02757	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02759	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02760	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02761	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02762	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02763	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02764	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02768	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02769	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02770	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02771	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02772	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02773	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02774	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02775	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02776	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02778	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02780	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02783	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02784	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02785	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02786	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02787	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02788	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02789	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02790	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02791	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02792	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02793	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02794	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02798	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02799	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02800	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02804	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02805	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02806	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02807	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02808	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02809	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02810	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02811	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02812	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02813	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02814	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02815	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02816	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02817	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02818	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02819	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02820	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02821	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02836	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02837	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02838	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02839	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02840	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02841	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02851	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02852	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02853	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02854	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02855	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02856	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02860	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02861	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02862	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02869	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02870	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02871	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02878	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02879	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02880	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02881	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02882	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02883	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02884	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02885	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02886	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02887	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02888	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02889	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02890	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02891	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02892	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02895	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02896	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02897	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02922	ESN	Esan	AFR	African Ancestry
1000g	HG02923	ESN	Esan	AFR	African Ancestry
1000g	HG02924	ESN	Esan	AFR	African Ancestry
1000g	HG02938	ESN	Esan	AFR	African Ancestry
1000g	HG02941	ESN	Esan	AFR	African Ancestry
1000g	HG02943	ESN	Esan	AFR	African Ancestry
1000g	HG02944	ESN	Esan	AFR	African Ancestry
1000g	HG02945	ESN	Esan	AFR	African Ancestry
1000g	HG02946	ESN	Esan	AFR	African Ancestry
1000g	HG02947	ESN	Esan	AFR	African Ancestry
1000g	HG02948	ESN	Esan	AFR	African Ancestry
1000g	HG02952	ESN	Esan	AFR	African Ancestry
1000g	HG02953	ESN	Esan	AFR	African Ancestry
1000g	HG02954	ESN	Esan	AFR	African Ancestry
1000g	HG02964	ESN	Esan	AFR	African Ancestry
1000g	HG02965	ESN	Esan	AFR	African Ancestry
1000g	HG02966	ESN	Esan	AFR	African Ancestry
1000g	HG02968	ESN	Esan	AFR	African Ancestry
1000g	HG02970	ESN	Esan	AFR	African Ancestry
1000g	HG02971	ESN	Esan	AFR	African Ancestry
1000g	HG02972	ESN	Esan	AFR	African Ancestry
1000g	HG02973	ESN	Esan	AFR	African Ancestry
1000g	HG02974	ESN	Esan	AFR	African Ancestry
1000g	HG02975	ESN	Esan	AFR	African Ancestry
1000g	HG02976	ESN	Esan	AFR	African Ancestry
1000g	HG02977	ESN	Esan	AFR	African Ancestry
1000g	HG02978	ESN	Esan	AFR	African Ancestry
1000g	HG02979	ESN	Esan	AFR	African Ancestry
1000g	HG02980	ESN	Esan	AFR	African Ancestry
1000g	HG02981	ESN	Esan	AFR	African Ancestry
1000g	HG02982	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02983	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02984	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03006	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03007	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03008	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03009	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03012	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03015	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03016	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03017	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03018	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03019	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03021	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03022	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03024	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03025	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03026	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03027	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03028	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03029	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03033	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03034	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03035	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03039	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03040	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03041	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03045	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03046	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03047	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03048	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03049	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03050	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03052	MSL	Mende	AFR	African Ancestry
1000g	HG03054	MSL	Mende	AFR	African Ancestry
1000g	HG03055	MSL	Mende	AFR	African Ancestry
1000g	HG03056	MSL	Mende	AFR	African Ancestry
1000g	HG03057	MSL	Mende	AFR	African Ancestry
1000g	HG03058	MSL	Mende	AFR	African Ancestry
1000g	HG03060	MSL	Mende	AFR	African Ancestry
1000g	HG03061	MSL	Mende	AFR	African Ancestry
1000g	HG03063	MSL	Mende	AFR	African Ancestry
1000g	HG03064	MSL	Mende	AFR	African Ancestry
1000g	HG03065	MSL	Mende	AFR	African Ancestry
1000g	HG03066	MSL	Mende	AFR	African Ancestry
1000g	HG03069	MSL	Mende	AFR	African Ancestry
1000g	HG03072	MSL	Mende	AFR	African Ancestry
1000g	HG03073	MSL	Mende	AFR	African Ancestry
1000g	HG03074	MSL	Mende	AFR	African Ancestry
1000g	HG03077	MSL	Mende	AFR	African Ancestry
1000g	HG03078	MSL	Mende	AFR	African Ancestry
1000g	HG03079	MSL	Mende	AFR	African Ancestry
1000g	HG03081	MSL	Mende	AFR	African Ancestry
1000g	HG03082	MSL	Mende	AFR	African Ancestry
1000g	HG03084	MSL	Mende	AFR	African Ancestry
1000g	HG03085	MSL	Mende	AFR	African Ancestry
1000g	HG03086	MSL	Mende	AFR	African Ancestry
1000g	HG03088	MSL	Mende	AFR	African Ancestry
1000g	HG03091	MSL	Mende	AFR	African Ancestry
1000g	HG03095	MSL	Mende	AFR	African Ancestry
1000g	HG03096	MSL	Mende	AFR	African Ancestry
1000g	HG03097	MSL	Mende	AFR	African Ancestry
1000g	HG03098	MSL	Mende	AFR	African Ancestry
1000g	HG03099	ESN	Esan	AFR	African Ancestry
1000g	HG03100	ESN	Esan	AFR	African Ancestry
1000g	HG03101	ESN	Esan	AFR	African Ancestry
1000g	HG03103	ESN	Esan	AFR	African Ancestry
1000g	HG03105	ESN	Esan	AFR	African Ancestry
1000g	HG03108	ESN	Esan	AFR	African Ancestry
1000g	HG03109	ESN	Esan	AFR	African Ancestry
1000g	HG03110	ESN	Esan	AFR	African Ancestry
1000g	HG03111	ESN	Esan	AFR	African Ancestry
1000g	HG03112	ESN	Esan	AFR	African Ancestry
1000g	HG03113	ESN	Esan	AFR	African Ancestry
1000g	HG03114	ESN	Esan	AFR	African Ancestry
1000g	HG03115	ESN	Esan	AFR	African Ancestry
1000g	HG03116	ESN	Esan	AFR	African Ancestry
1000g	HG03117	ESN	Esan	AFR	African Ancestry
1000g	HG03118	ESN	Esan	AFR	African Ancestry
1000g	HG03119	ESN	Esan	AFR	African Ancestry
1000g	HG03120	ESN	Esan	AFR	African Ancestry
1000g	HG03121	ESN	Esan	AFR	African Ancestry
1000g	HG03122	ESN	Esan	AFR	African Ancestry
1000g	HG03123	ESN	Esan	AFR	African Ancestry
1000g	HG03124	ESN	Esan	AFR	African Ancestry
1000g	HG03125	ESN	Esan	AFR	African Ancestry
1000g	HG03126	ESN	Esan	AFR	African Ancestry
1000g	HG03127	ESN	Esan	AFR	African Ancestry
1000g	HG03128	ESN	Esan	AFR	African Ancestry
1000g	HG03129	ESN	Esan	AFR	African Ancestry
1000g	HG03130	ESN	Esan	AFR	African Ancestry
1000g	HG03131	ESN	Esan	AFR	African Ancestry
1000g	HG03132	ESN	Esan	AFR	African Ancestry
1000g	HG03133	ESN	Esan	AFR	African Ancestry
1000g	HG03134	ESN	Esan	AFR	African Ancestry
1000g	HG03135	ESN	Esan	AFR	African Ancestry
1000g	HG03136	ESN	Esan	AFR	African Ancestry
1000g	HG03137	ESN	Esan	AFR	African Ancestry
1000g	HG03139	ESN	Esan	AFR	African Ancestry
1000g	HG03157	ESN	Esan	AFR	African Ancestry
1000g	HG03159	ESN	Esan	AFR	African Ancestry
1000g	HG03160	ESN	Esan	AFR	African Ancestry
1000g	HG03161	ESN	Esan	AFR	African Ancestry
1000g	HG03162	ESN	Esan	AFR	African Ancestry
1000g	HG03163	ESN	Esan	AFR	African Ancestry
1000g	HG03164	ESN	Esan	AFR	African Ancestry
1000g	HG03166	ESN	Esan	AFR	African Ancestry
1000g	HG03168	ESN	Esan	AFR	African Ancestry
1000g	HG03169	ESN	Esan	AFR	African Ancestry
1000g	HG03170	ESN	Esan	AFR	African Ancestry
1000g	HG03172	ESN	Esan	AFR	African Ancestry
1000g	HG03175	ESN	Esan	AFR	African Ancestry
1000g	HG03189	ESN	Esan	AFR	African Ancestry
1000g	HG03190	ESN	Esan	AFR	African Ancestry
1000g	HG03191	ESN	Esan	AFR	African Ancestry
1000g	HG03193	ESN	Esan	AFR	African Ancestry
1000g	HG03195	ESN	Esan	AFR	African Ancestry
1000g	HG03196	ESN	Esan	AFR	African Ancestry
1000g	HG03197	ESN	Esan	AFR	African Ancestry
1000g	HG03198	ESN	Esan	AFR	African Ancestry
1000g	HG03199	ESN	Esan	AFR	African Ancestry
1000g	HG03200	ESN	Esan	AFR	African Ancestry
1000g	HG03202	ESN	Esan	AFR	African Ancestry
1000g	HG03209	MSL	Mende	AFR	African Ancestry
1000g	HG03212	MSL	Mende	AFR	African Ancestry
1000g	HG03224	MSL	Mende	AFR	African Ancestry
1000g	HG03225	MSL	Mende	AFR	African Ancestry
1000g	HG03228	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03229	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03230	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03234	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03235	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03236	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03237	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03238	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03239	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03240	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03241	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03242	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03246	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03247	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03248	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03249	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03250	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03251	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03258	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03259	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03260	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03265	ESN	Esan	AFR	African Ancestry
1000g	HG03267	ESN	Esan	AFR	African Ancestry
1000g	HG03268	ESN	Esan	AFR	African Ancestry
1000g	HG03269	ESN	Esan	AFR	African Ancestry
1000g	HG03270	ESN	Esan	AFR	African Ancestry
1000g	HG03271	ESN	Esan	AFR	African Ancestry
1000g	HG03272	ESN	Esan	AFR	African Ancestry
1000g	HG03279	ESN	Esan	AFR	African Ancestry
1000g	HG03280	ESN	Esan	AFR	African Ancestry
1000g	HG03291	ESN	Esan	AFR	African Ancestry
1000g	HG03294	ESN	Esan	AFR	African Ancestry
1000g	HG03295	ESN	Esan	AFR	African Ancestry
1000g	HG03296	ESN	Esan	AFR	African Ancestry
1000g	HG03297	ESN	Esan	AFR	African Ancestry
1000g	HG03298	ESN	Esan	AFR	African Ancestry
1000g	HG03299	ESN	Esan	AFR	African Ancestry
1000g	HG03300	ESN	Esan	AFR	African Ancestry
1000g	HG03301	ESN	Esan	AFR	African Ancestry
1000g	HG03302	ESN	Esan	AFR	African Ancestry
1000g	HG03303	ESN	Esan	AFR	African Ancestry
1000g	HG03304	ESN	Esan	AFR	African Ancestry
1000g	HG03305	ESN	Esan	AFR	African Ancestry
1000g	HG03306	ESN	Esan	AFR	African Ancestry
1000g	HG03307	ESN	Esan	AFR	African Ancestry
1000g	HG03308	ESN	Esan	AFR	African Ancestry
1000g	HG03309	ESN	Esan	AFR	African Ancestry
1000g	HG03310	ESN	Esan	AFR	African Ancestry
1000g	HG03311	ESN	Esan	AFR	African Ancestry
1000g	HG03312	ESN	Esan	AFR	African Ancestry
1000g	HG03313	ESN	Esan	AFR	African Ancestry
1000g	HG03314	ESN	Esan	AFR	African Ancestry
1000g	HG03342	ESN	Esan	AFR	African Ancestry
1000g	HG03343	ESN	Esan	AFR	African Ancestry
1000g	HG03344	ESN	Esan	AFR	African Ancestry
1000g	HG03350	ESN	Esan	AFR	African Ancestry
1000g	HG03351	ESN	Esan	AFR	African Ancestry
1000g	HG03352	ESN	Esan	AFR	African Ancestry
1000g	HG03354	ESN	Esan	AFR	African Ancestry
1000g	HG03363	ESN	Esan	AFR	African Ancestry
1000g	HG03366	ESN	Esan	AFR	African Ancestry
1000g	HG03367	ESN	Esan	AFR	African Ancestry
1000g	HG03368	ESN	Esan	AFR	African Ancestry
1000g	HG03369	ESN	Esan	AFR	African Ancestry
1000g	HG03370	ESN	Esan	AFR	African Ancestry
1000g	HG03371	ESN	Esan	AFR	African Ancestry
1000g	HG03372	ESN	Esan	AFR	African Ancestry
1000g	HG03373	ESN	Esan	AFR	African Ancestry
1000g	HG03374	ESN	Esan	AFR	African Ancestry
1000g	HG03376	MSL	Mende	AFR	African Ancestry
1000g	HG03378	MSL	Mende	AFR	African Ancestry
1000g	HG03380	MSL	Mende	AFR	African Ancestry
1000g	HG03382	MSL	Mende	AFR	African Ancestry
1000g	HG03385	MSL	Mende	AFR	African Ancestry
1000g	HG03388	MSL	Mende	AFR	African Ancestry
1000g	HG03391	MSL	Mende	AFR	African Ancestry
1000g	HG03394	MSL	Mende	AFR	African Ancestry
1000g	HG03397	MSL	Mende	AFR	African Ancestry
1000g	HG03401	MSL	Mende	AFR	African Ancestry
1000g	HG03410	MSL	Mende	AFR	African Ancestry
1000g	HG03419	MSL	Mende	AFR	African Ancestry
1000g	HG03428	MSL	Mende	AFR	African Ancestry
1000g	HG03432	MSL	Mende	AFR	African Ancestry
1000g	HG03433	MSL	Mende	AFR	African Ancestry
1000g	HG03436	MSL	Mende	AFR	African Ancestry
1000g	HG03437	MSL	Mende	AFR	African Ancestry
1000g	HG03438	MSL	Mende	AFR	African Ancestry
1000g	HG03439	MSL	Mende	AFR	African Ancestry
1000g	HG03442	MSL	Mende	AFR	African Ancestry
1000g	HG03445	MSL	Mende	AFR	African Ancestry
1000g	HG03446	MSL	Mende	AFR	African Ancestry
1000g	HG03449	MSL	Mende	AFR	African Ancestry
1000g	HG03451	MSL	Mende	AFR	African Ancestry
1000g	HG03452	MSL	Mende	AFR	African Ancestry
1000g	HG03453	MSL	Mende	AFR	African Ancestry
1000g	HG03454	MSL	Mende	AFR	African Ancestry
1000g	HG03455	MSL	Mende	AFR	African Ancestry
1000g	HG03456	MSL	Mende	AFR	African Ancestry
1000g	HG03457	MSL	Mende	AFR	African Ancestry
1000g	HG03458	MSL	Mende	AFR	African Ancestry
1000g	HG03460	MSL	Mende	AFR	African Ancestry
1000g	HG03461	MSL	Mende	AFR	African Ancestry
1000g	HG03464	MSL	Mende	AFR	African Ancestry
1000g	HG03469	MSL	Mende	AFR	African Ancestry
1000g	HG03470	MSL	Mende	AFR	African Ancestry
1000g	HG03472	MSL	Mende	AFR	African Ancestry
1000g	HG03473	MSL	Mende	AFR	African Ancestry
1000g	HG03476	MSL	Mende	AFR	African Ancestry
1000g	HG03478	MSL	Mende	AFR	African Ancestry
1000g	HG03479	MSL	Mende	AFR	African Ancestry
1000g	HG03480	MSL	Mende	AFR	African Ancestry
1000g	HG03484	MSL	Mende	AFR	African Ancestry
1000g	HG03485	MSL	Mende	AFR	African Ancestry
1000g	HG03486	MSL	Mende	AFR	African Ancestry
1000g	HG03487	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03488	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03489	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03490	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03491	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03492	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03499	ESN	Esan	AFR	African Ancestry
1000g	HG03511	ESN	Esan	AFR	African Ancestry
1000g	HG03514	ESN	Esan	AFR	African Ancestry
1000g	HG03515	ESN	Esan	AFR	African Ancestry
1000g	HG03516	ESN	Esan	AFR	African Ancestry
1000g	HG03517	ESN	Esan	AFR	African Ancestry
1000g	HG03518	ESN	Esan	AFR	African Ancestry
1000g	HG03519	ESN	Esan	AFR	African Ancestry
1000g	HG03520	ESN	Esan	AFR	African Ancestry
1000g	HG03521	ESN	Esan	AFR	African Ancestry
1000g	HG03522	ESN	Esan	AFR	African Ancestry
1000g	HG03538	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03539	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03540	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03547	MSL	Mende	AFR	African Ancestry
1000g	HG03548	MSL	Mende	AFR	African Ancestry
1000g	HG03556	MSL	Mende	AFR	African Ancestry
1000g	HG03557	MSL	Mende	AFR	African Ancestry
1000g	HG03558	MSL	Mende	AFR	African Ancestry
1000g	HG03559	MSL	Mende	AFR	African Ancestry
1000g	HG03563	MSL	Mende	AFR	African Ancestry
1000g	HG03565	MSL	Mende	AFR	African Ancestry
1000g	HG03567	MSL	Mende	AFR	African Ancestry
1000g	HG03571	MSL	Mende	AFR	African Ancestry
1000g	HG03572	MSL	Mende	AFR	African Ancestry
1000g	HG03574	MSL	Mende	AFR	African Ancestry
1000g	HG03575	MSL	Mende	AFR	African Ancestry
1000g	HG03576	MSL	Mende	AFR	African Ancestry
1000g	HG03577	MSL	Mende	AFR	African Ancestry
1000g	HG03578	MSL	Mende	AFR	African Ancestry
1000g	HG03579	MSL	Mende	AFR	African Ancestry
1000g	HG03582	MSL	Mende	AFR	African Ancestry
1000g	HG03583	MSL	Mende	AFR	African Ancestry
1000g	HG03584	MSL	Mende	AFR	African Ancestry
1000g	HG03585	BEB	Bengali	SAS	South Asian Ancestry
