project	sample	accession	center	platform	instrument	library	layout	description	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_r1	fastq_r2
PRJEB1682	SC_GMMAN5482274	ERR320582	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098558	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	52b341e6efe3ad0b6cf27949a9e9f042	61ea6b0e8732901bf0fa7cbe1b5da088	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320582/ERR320582_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320582/ERR320582_2.fastq.gz	data/source/ggvp/fastq/ERR320582_r1.fastq.gz	data/source/ggvp/fastq/ERR320582_r2.fastq.gz
PRJEB1682	SC_GMMAN5482276	ERR320583	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098570	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	bab46e11dfbf97edc4e5ddb9bf711a67	1906c63a9dde08f2bb61c27cd4a7e65d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320583/ERR320583_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320583/ERR320583_2.fastq.gz	data/source/ggvp/fastq/ERR320583_r1.fastq.gz	data/source/ggvp/fastq/ERR320583_r2.fastq.gz
PRJEB1682	SC_GMMAN5482282	ERR320584	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098582	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	4fc852ce9cec4c8e152c4619fd9e1385	fcea07a8e7618c0185b64851a593ba7e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320584/ERR320584_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320584/ERR320584_2.fastq.gz	data/source/ggvp/fastq/ERR320584_r1.fastq.gz	data/source/ggvp/fastq/ERR320584_r2.fastq.gz
PRJEB1682	SC_GMMAN5482283	ERR320585	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098594	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	97d2d3960bb11b33a12e905a1a09c2d8	688e037a692597d1f36773e5f3e8611f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320585/ERR320585_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320585/ERR320585_2.fastq.gz	data/source/ggvp/fastq/ERR320585_r1.fastq.gz	data/source/ggvp/fastq/ERR320585_r2.fastq.gz
PRJEB1682	SC_GMMAN5482284	ERR320586	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098606	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	392f4fc105ecbb65cbe380eb044bf170	494746e3e5356921f10a0ba25421d9b3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320586/ERR320586_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320586/ERR320586_2.fastq.gz	data/source/ggvp/fastq/ERR320586_r1.fastq.gz	data/source/ggvp/fastq/ERR320586_r2.fastq.gz
PRJEB1682	SC_GMMAN5482285	ERR320587	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098618	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	1c0237de5f1862356c96dbcf63301ff5	77937b8992b29a1bcb6a306cf93ce48a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320587/ERR320587_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320587/ERR320587_2.fastq.gz	data/source/ggvp/fastq/ERR320587_r1.fastq.gz	data/source/ggvp/fastq/ERR320587_r2.fastq.gz
PRJEB1682	SC_GMMAN5482290	ERR320588	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098630	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	22131b3820ed5881f74fb20960cdecb6	b7e2fcec40510b0000db9b49412f8a15	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320588/ERR320588_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320588/ERR320588_2.fastq.gz	data/source/ggvp/fastq/ERR320588_r1.fastq.gz	data/source/ggvp/fastq/ERR320588_r2.fastq.gz
PRJEB1682	SC_GMMAN5482268	ERR320589	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098546	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	7993fd9ec8f3f4942ff90f2d93c6dea2	a3eccf01d4388491a571adf15f71f160	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320589/ERR320589_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320589/ERR320589_2.fastq.gz	data/source/ggvp/fastq/ERR320589_r1.fastq.gz	data/source/ggvp/fastq/ERR320589_r2.fastq.gz
PRJEB1682	SC_GMMAN5482274	ERR320590	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098558	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	aac4a94ea5a337e247b3a500431e3668	062aa3b2532b32c2b808aec227bd1630	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320590/ERR320590_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320590/ERR320590_2.fastq.gz	data/source/ggvp/fastq/ERR320590_r1.fastq.gz	data/source/ggvp/fastq/ERR320590_r2.fastq.gz
PRJEB1682	SC_GMMAN5482276	ERR320591	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098570	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	2c649f93fd37801bff7d2cc7fbec20d1	ec1921ccfd205728f02ff6394a6b9fa0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320591/ERR320591_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320591/ERR320591_2.fastq.gz	data/source/ggvp/fastq/ERR320591_r1.fastq.gz	data/source/ggvp/fastq/ERR320591_r2.fastq.gz
PRJEB1682	SC_GMMAN5482282	ERR320592	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098582	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	3f95ab178d11f41490a71d81d5cd1d07	954c6dbfdc2f050575a4bdb486e3f413	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320592/ERR320592_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320592/ERR320592_2.fastq.gz	data/source/ggvp/fastq/ERR320592_r1.fastq.gz	data/source/ggvp/fastq/ERR320592_r2.fastq.gz
PRJEB1682	SC_GMMAN5482283	ERR320593	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098594	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	da99702cb4c769398da6a355b3178658	05dd70fb8ee7773f3a1960251147e555	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320593/ERR320593_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320593/ERR320593_2.fastq.gz	data/source/ggvp/fastq/ERR320593_r1.fastq.gz	data/source/ggvp/fastq/ERR320593_r2.fastq.gz
PRJEB1682	SC_GMMAN5482284	ERR320594	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098606	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	a42a51cec27bf48dd2f3c982e2775b1e	d16fa71497e03941221d342d9da1346a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320594/ERR320594_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320594/ERR320594_2.fastq.gz	data/source/ggvp/fastq/ERR320594_r1.fastq.gz	data/source/ggvp/fastq/ERR320594_r2.fastq.gz
PRJEB1682	SC_GMMAN5482285	ERR320595	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098618	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	74e4210240b4cb2e533bf8191c9073c7	d5df5168f2bb9f3a2bbf6c14f6c773d8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320595/ERR320595_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320595/ERR320595_2.fastq.gz	data/source/ggvp/fastq/ERR320595_r1.fastq.gz	data/source/ggvp/fastq/ERR320595_r2.fastq.gz
PRJEB1682	SC_GMMAN5482290	ERR320596	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098630	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	f4bbac19e835b2208b6809e6abcd404e	5fedce9e1fde096a4f9df7397b2852ca	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320596/ERR320596_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320596/ERR320596_2.fastq.gz	data/source/ggvp/fastq/ERR320596_r1.fastq.gz	data/source/ggvp/fastq/ERR320596_r2.fastq.gz
PRJEB1682	SC_GMMAN5482291	ERR320597	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098547	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	fe464589b3c81efe0fef176e4709ed9f	d952a0fcce69387efb48d45a0a26b470	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320597/ERR320597_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320597/ERR320597_2.fastq.gz	data/source/ggvp/fastq/ERR320597_r1.fastq.gz	data/source/ggvp/fastq/ERR320597_r2.fastq.gz
PRJEB1682	SC_GMMAN5482292	ERR320598	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098559	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	387a17f3335d9af3032d8d35a43b4013	af468ba27961b08f43fa18f6981a097f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320598/ERR320598_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320598/ERR320598_2.fastq.gz	data/source/ggvp/fastq/ERR320598_r1.fastq.gz	data/source/ggvp/fastq/ERR320598_r2.fastq.gz
PRJEB1682	SC_GMMAN5482293	ERR320599	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098571	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	a326b524af88bd43c0e1a0ceec1840d4	9b346aaaec23a0d4df66955e1a54af89	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320599/ERR320599_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320599/ERR320599_2.fastq.gz	data/source/ggvp/fastq/ERR320599_r1.fastq.gz	data/source/ggvp/fastq/ERR320599_r2.fastq.gz
PRJEB1682	SC_GMMAN5482298	ERR320600	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098583	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	e049b6e60d838ae34e9949d76c0a14df	e6457354d60a5c363f28475e83fb5442	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320600/ERR320600_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320600/ERR320600_2.fastq.gz	data/source/ggvp/fastq/ERR320600_r1.fastq.gz	data/source/ggvp/fastq/ERR320600_r2.fastq.gz
PRJEB1682	SC_GMMAN5482299	ERR320601	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098595	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	afedad005a042771cee28d74f7f3dbef	6d85af492ae20aa6549d01d8d9594f9b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320601/ERR320601_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320601/ERR320601_2.fastq.gz	data/source/ggvp/fastq/ERR320601_r1.fastq.gz	data/source/ggvp/fastq/ERR320601_r2.fastq.gz
PRJEB1682	SC_GMMAN5482300	ERR320602	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098607	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	09771bba28a368cb309a4f4af2978c6e	65e11c5c2a5178f54a7c07df300f0913	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320602/ERR320602_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320602/ERR320602_2.fastq.gz	data/source/ggvp/fastq/ERR320602_r1.fastq.gz	data/source/ggvp/fastq/ERR320602_r2.fastq.gz
PRJEB1682	SC_GMMAN5482301	ERR320603	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098619	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	521381aac147abf1193809f8dc6d2a38	e7f273c04b121d4a8e48790c19a830ee	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320603/ERR320603_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320603/ERR320603_2.fastq.gz	data/source/ggvp/fastq/ERR320603_r1.fastq.gz	data/source/ggvp/fastq/ERR320603_r2.fastq.gz
PRJEB1682	SC_GMMAN5482306	ERR320604	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098631	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	e4d94d71aaba239bd7b1cb63c98bc3a2	368e83ad9b05dff1d8a8ab907e39d6f0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320604/ERR320604_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320604/ERR320604_2.fastq.gz	data/source/ggvp/fastq/ERR320604_r1.fastq.gz	data/source/ggvp/fastq/ERR320604_r2.fastq.gz
PRJEB1682	SC_GMMAN5482291	ERR320605	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098547	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	f274db1e57af25a511b8918e895e8c9b	a77b638e4b2c80a0cf3017f637b239c7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320605/ERR320605_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320605/ERR320605_2.fastq.gz	data/source/ggvp/fastq/ERR320605_r1.fastq.gz	data/source/ggvp/fastq/ERR320605_r2.fastq.gz
PRJEB1682	SC_GMMAN5482292	ERR320606	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098559	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	617b072ba86a1796da6dc93a4bd91fdb	b4a01ee42337fde5741bd667b331dfca	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320606/ERR320606_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320606/ERR320606_2.fastq.gz	data/source/ggvp/fastq/ERR320606_r1.fastq.gz	data/source/ggvp/fastq/ERR320606_r2.fastq.gz
PRJEB1682	SC_GMMAN5482293	ERR320607	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098571	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	d32f575a45684d374e34d93f6e5beb28	6486f7c1c8167b3f5b7860c75aee91ea	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320607/ERR320607_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320607/ERR320607_2.fastq.gz	data/source/ggvp/fastq/ERR320607_r1.fastq.gz	data/source/ggvp/fastq/ERR320607_r2.fastq.gz
PRJEB1682	SC_GMMAN5482298	ERR320608	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098583	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	437c79b435769502960a314b476d13fd	fd7f9d85e0497845367369611647b30f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320608/ERR320608_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320608/ERR320608_2.fastq.gz	data/source/ggvp/fastq/ERR320608_r1.fastq.gz	data/source/ggvp/fastq/ERR320608_r2.fastq.gz
PRJEB1682	SC_GMMAN5482299	ERR320609	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098595	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	c35d51f5bc352359dc38c1760c22c7f7	96fa75a8dc04281dbaed72eb1716df9a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320609/ERR320609_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320609/ERR320609_2.fastq.gz	data/source/ggvp/fastq/ERR320609_r1.fastq.gz	data/source/ggvp/fastq/ERR320609_r2.fastq.gz
PRJEB1682	SC_GMMAN5482300	ERR320610	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098607	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	b7e2d9ac1fd3bb80fd93ab08ba373af0	85271eb5cb394b1c32fc8848278105e3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320610/ERR320610_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320610/ERR320610_2.fastq.gz	data/source/ggvp/fastq/ERR320610_r1.fastq.gz	data/source/ggvp/fastq/ERR320610_r2.fastq.gz
PRJEB1682	SC_GMMAN5482301	ERR320611	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098619	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	2ca370a2debea3b49dc63b60fccfef74	9539edb1f4fac2f8d830a57db1169263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320611/ERR320611_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320611/ERR320611_2.fastq.gz	data/source/ggvp/fastq/ERR320611_r1.fastq.gz	data/source/ggvp/fastq/ERR320611_r2.fastq.gz
PRJEB1682	SC_GMMAN5482306	ERR320612	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098631	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	e0aab2478edbce260735524a8cf8596f	bce1ae39c92a1f0f26a92e2944ce4943	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320612/ERR320612_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320612/ERR320612_2.fastq.gz	data/source/ggvp/fastq/ERR320612_r1.fastq.gz	data/source/ggvp/fastq/ERR320612_r2.fastq.gz
PRJEB1682	SC_GMMAN5482291	ERR320613	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098547	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	c4c92b310f63a3153481c5e262bc3ef8	064b35834809843bb2a9f81152f342c7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320613/ERR320613_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320613/ERR320613_2.fastq.gz	data/source/ggvp/fastq/ERR320613_r1.fastq.gz	data/source/ggvp/fastq/ERR320613_r2.fastq.gz
PRJEB1682	SC_GMMAN5482292	ERR320614	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098559	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	ac66ee4bb305bb920291c6a36c2ea30d	edab2f04769e343debda57dc68382d25	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320614/ERR320614_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320614/ERR320614_2.fastq.gz	data/source/ggvp/fastq/ERR320614_r1.fastq.gz	data/source/ggvp/fastq/ERR320614_r2.fastq.gz
PRJEB1682	SC_GMMAN5482293	ERR320615	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098571	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	7f74953d667bd55999cde8e40344cdd0	4bb6ddca13e5d7c9118726ce97ab3ac9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320615/ERR320615_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320615/ERR320615_2.fastq.gz	data/source/ggvp/fastq/ERR320615_r1.fastq.gz	data/source/ggvp/fastq/ERR320615_r2.fastq.gz
PRJEB1682	SC_GMMAN5482298	ERR320616	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098583	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	f695572dec957070c57875234ee796a0	5b78611fe320e0f63ad6164eaa0cce1d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320616/ERR320616_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320616/ERR320616_2.fastq.gz	data/source/ggvp/fastq/ERR320616_r1.fastq.gz	data/source/ggvp/fastq/ERR320616_r2.fastq.gz
PRJEB1682	SC_GMMAN5482299	ERR320617	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098595	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	8cc5ebcbf32aeb128c1b571707adf621	caf1c222a2c9fa3fe0f45148e410eeaf	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320617/ERR320617_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320617/ERR320617_2.fastq.gz	data/source/ggvp/fastq/ERR320617_r1.fastq.gz	data/source/ggvp/fastq/ERR320617_r2.fastq.gz
PRJEB1682	SC_GMMAN5482300	ERR320618	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098607	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	c8019fb96ad10393edca8f0fcb4f0a0f	18cd4447ff7d072937303c4739b7edd4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320618/ERR320618_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320618/ERR320618_2.fastq.gz	data/source/ggvp/fastq/ERR320618_r1.fastq.gz	data/source/ggvp/fastq/ERR320618_r2.fastq.gz
PRJEB1682	SC_GMMAN5482301	ERR320619	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098619	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	d559296d8b5207156638ffeb0246d97b	a0ee7f4429768d1e64b9ccd3a5d11fe3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320619/ERR320619_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320619/ERR320619_2.fastq.gz	data/source/ggvp/fastq/ERR320619_r1.fastq.gz	data/source/ggvp/fastq/ERR320619_r2.fastq.gz
PRJEB1682	SC_GMMAN5482306	ERR320620	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098631	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	bfdf5addd037e1be04b6ca3b68815446	23d240518aa918fb0f2a54193eb1ccaf	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320620/ERR320620_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320620/ERR320620_2.fastq.gz	data/source/ggvp/fastq/ERR320620_r1.fastq.gz	data/source/ggvp/fastq/ERR320620_r2.fastq.gz
PRJEB1682	SC_GMMAN5482291	ERR320621	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098547	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	87303ab4de231f7a6bed823f27a49a2d	5bec0daef09d4a4177553c90a2a4ba69	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320621/ERR320621_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320621/ERR320621_2.fastq.gz	data/source/ggvp/fastq/ERR320621_r1.fastq.gz	data/source/ggvp/fastq/ERR320621_r2.fastq.gz
PRJEB1682	SC_GMMAN5482292	ERR320622	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098559	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	b1d1bb1562f2b1c0c6d8c9fd4343b916	b9ff41ba849916d629d41e066e787126	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320622/ERR320622_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320622/ERR320622_2.fastq.gz	data/source/ggvp/fastq/ERR320622_r1.fastq.gz	data/source/ggvp/fastq/ERR320622_r2.fastq.gz
PRJEB1682	SC_GMMAN5482293	ERR320623	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098571	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	71d9981790fd0be6c9a6c571f176ccea	dcea95e95b86f0a49ee13cdfc18ea89e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320623/ERR320623_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320623/ERR320623_2.fastq.gz	data/source/ggvp/fastq/ERR320623_r1.fastq.gz	data/source/ggvp/fastq/ERR320623_r2.fastq.gz
PRJEB1682	SC_GMMAN5482298	ERR320624	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	7098583	PAIRED	Low_coverage_sequencing_of_the_Mandinka_from_Gambia_Western_Division__GWD_	3f6c0e573f332e6709e15343eb69853c	f18f8e4041ad77c52a4f3b7fe5445546	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320624/ERR320624_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/ERR320624/ERR320624_2.fastq.gz	data/source/ggvp/fastq/ERR320624_r1.fastq.gz	data/source/ggvp/fastq/ERR320624_r2.fastq.gz
